,Unnamed: 0,ID,QuestType,verb,WhichQuestion,WhichAnswer,Group,goal,RT,N,ImageName,order,study,Value,logical,pragmatic,global,local
984,1529,18706,13,say,NoMod,MO,I,none,17917.0,2,diamond1.png,,qn,Agree,1.0,0.0,1.0,0.0
985,1530,18706,13,say,NoMod,MO,I,none,17917.0,2,diamond2.png,,qn,Agree,1.0,0.0,1.0,0.0
986,1531,18706,14,say,NoMod,MS,I,none,8326.0,2,hearts1.png,,qn,Agree,1.0,0.0,1.0,0.0
987,1532,18706,14,say,NoMod,MS,I,none,8326.0,2,hearts2.png,,qn,Agree,1.0,0.0,1.0,0.0
988,1533,18706,15,say,NoMod,MA,I,none,17097.5,2,jack1.png,,qn,Agree,1.0,0.0,1.0,0.0
989,1534,18706,15,say,NoMod,MA,I,none,17097.5,2,jack2.png,,qn,Agree,1.0,0.0,1.0,0.0
990,1535,18706,16,say,NoMod,MF,I,none,5959.0,2,queen1.png,,qn,Disagree,1.0,0.0,1.0,0.0
991,1536,18706,16,say,NoMod,MF,I,none,5959.0,2,queen2.png,,qn,Disagree,1.0,0.0,1.0,0.0
992,1537,18730,1,know,Mod,MO,G,none,6429.5,2,jack1.png,,qn,Agree,1.0,0.0,0.5,0.5
993,1538,18730,1,know,Mod,MO,G,none,6429.5,2,jack2.png,,qn,Agree,1.0,0.0,0.5,0.5
994,1539,18730,2,know,Mod,MS,G,none,5407.5,2,queen2.png,,qn,Agree,1.0,0.0,0.5,0.5
995,1540,18730,2,know,Mod,MS,G,none,5407.5,2,queen1.png,,qn,Agree,1.0,0.0,0.5,0.5
996,1541,18730,3,know,Mod,MA,G,none,8569.0,2,king2.png,,qn,Agree,1.0,0.0,0.5,0.5
997,1542,18730,3,know,Mod,MA,G,none,8569.0,2,king1.png,,qn,Agree,1.0,0.0,0.5,0.5
998,1543,18730,4,know,Mod,MF,G,none,17767.0,2,face2.png,,qn,Disagree,1.0,0.0,0.5,0.5
999,1544,18730,4,know,Mod,MF,G,none,17767.0,2,face1.png,,qn,Disagree,1.0,0.0,0.5,0.5
1000,1545,18730,5,say,Mod,MO,G,none,12786.5,2,number2.png,,qn,Disagree,1.0,0.0,0.5,0.5
1001,1546,18730,5,say,Mod,MO,G,none,12786.5,2,number1.png,,qn,Agree,1.0,0.0,0.5,0.5
1002,1547,18730,6,say,Mod,MS,G,none,33683.0,2,ace1.png,,qn,Agree,1.0,0.0,0.5,0.5
1003,1548,18730,6,say,Mod,MS,G,none,33683.0,2,ace2.png,,qn,Agree,1.0,0.0,0.5,0.5
1004,1549,18730,7,say,Mod,MA,G,none,6965.0,2,ten1.png,,qn,Agree,1.0,0.0,0.5,0.5
1005,1550,18730,7,say,Mod,MA,G,none,6965.0,2,ten2.png,,qn,Agree,1.0,0.0,0.5,0.5
1006,1551,18730,8,say,Mod,MF,G,none,11815.5,2,eight2.png,,qn,Disagree,1.0,0.0,0.5,0.5
1007,1552,18730,8,say,Mod,MF,G,none,11815.5,2,eight1.png,,qn,Disagree,1.0,0.0,0.5,0.5
1008,1553,18730,9,know,NoMod,MO,G,none,5768.0,2,six2.png,,qn,Agree,1.0,0.0,0.5,0.5
1009,1554,18730,9,know,NoMod,MO,G,none,5768.0,2,six1.png,,qn,Disagree,1.0,0.0,0.5,0.5
1010,1555,18730,10,know,NoMod,MS,G,none,9493.5,2,four2.png,,qn,Agree,1.0,0.0,0.5,0.5
1011,1556,18730,10,know,NoMod,MS,G,none,9493.5,2,four1.png,,qn,Agree,1.0,0.0,0.5,0.5
1012,1557,18730,11,know,NoMod,MA,G,none,11616.5,2,red2.png,,qn,Agree,1.0,0.0,0.5,0.5
1013,1558,18730,11,know,NoMod,MA,G,none,11616.5,2,red1.png,,qn,Agree,1.0,0.0,0.5,0.5
1014,1559,18730,12,know,NoMod,MF,G,none,6748.0,2,black2.png,,qn,Disagree,1.0,0.0,0.5,0.5
1015,1560,18730,12,know,NoMod,MF,G,none,6748.0,2,black1.png,,qn,Disagree,1.0,0.0,0.5,0.5
1016,1561,18730,13,say,NoMod,MO,G,none,6445.0,2,spade2.png,,qn,Agree,1.0,0.0,0.5,0.5
1017,1562,18730,13,say,NoMod,MO,G,none,6445.0,2,spade1.png,,qn,Agree,1.0,0.0,0.5,0.5
1018,1563,18730,14,say,NoMod,MS,G,none,10064.5,2,club2.png,,qn,Disagree,1.0,0.0,0.5,0.5
1019,1564,18730,14,say,NoMod,MS,G,none,10064.5,2,club1.png,,qn,Disagree,1.0,0.0,0.5,0.5
1020,1565,18730,15,say,NoMod,MA,G,none,8286.0,2,diamond1.png,,qn,Agree,1.0,0.0,0.5,0.5
1021,1566,18730,15,say,NoMod,MA,G,none,8286.0,2,diamond2.png,,qn,Agree,1.0,0.0,0.5,0.5
1022,1567,18730,16,say,NoMod,MF,G,none,7558.5,2,hearts2.png,,qn,Disagree,1.0,0.0,0.5,0.5
1023,1568,18730,16,say,NoMod,MF,G,none,7558.5,2,hearts1.png,,qn,Disagree,1.0,0.0,0.5,0.5
1024,1601,18766,1,know,Mod,MO,B,none,5077.5,2,black2.png,,qn,Disagree,0.0,1.0,1.0,0.0
1025,1602,18766,1,know,Mod,MO,B,none,5077.5,2,black1.png,,qn,Disagree,0.0,1.0,1.0,0.0
1026,1603,18766,2,know,Mod,MS,B,none,13670.0,2,spade1.png,,qn,Disagree,0.0,1.0,1.0,0.0
1027,1604,18766,2,know,Mod,MS,B,none,13670.0,2,spade2.png,,qn,Disagree,0.0,1.0,1.0,0.0
1028,1605,18766,3,know,Mod,MA,B,none,6776.5,2,club2.png,,qn,Agree,0.0,1.0,1.0,0.0
1029,1606,18766,3,know,Mod,MA,B,none,6776.5,2,club1.png,,qn,Agree,0.0,1.0,1.0,0.0
1030,1607,18766,4,know,Mod,MF,B,none,9831.0,2,diamond1.png,,qn,Disagree,0.0,1.0,1.0,0.0
1031,1608,18766,4,know,Mod,MF,B,none,9831.0,2,diamond2.png,,qn,Disagree,0.0,1.0,1.0,0.0
1032,1609,18766,5,say,Mod,MO,B,none,6247.0,2,hearts1.png,,qn,Disagree,0.0,1.0,1.0,0.0
1033,1610,18766,5,say,Mod,MO,B,none,6247.0,2,hearts2.png,,qn,Disagree,0.0,1.0,1.0,0.0
1034,1611,18766,6,say,Mod,MS,B,none,6727.0,2,jack1.png,,qn,Disagree,0.0,1.0,1.0,0.0
1035,1612,18766,6,say,Mod,MS,B,none,6727.0,2,jack2.png,,qn,Disagree,0.0,1.0,1.0,0.0
1036,1613,18766,7,say,Mod,MA,B,none,13144.0,2,queen2.png,,qn,Agree,0.0,1.0,1.0,0.0
1037,1614,18766,7,say,Mod,MA,B,none,13144.0,2,queen1.png,,qn,Agree,0.0,1.0,1.0,0.0
1038,1615,18766,8,say,Mod,MF,B,none,22122.5,2,king2.png,,qn,Disagree,0.0,1.0,1.0,0.0
1039,1616,18766,8,say,Mod,MF,B,none,22122.5,2,king1.png,,qn,Disagree,0.0,1.0,1.0,0.0
1040,1617,18766,9,know,NoMod,MO,B,none,6752.0,2,face1.png,,qn,Disagree,0.0,1.0,1.0,0.0
1041,1618,18766,9,know,NoMod,MO,B,none,6752.0,2,face2.png,,qn,Disagree,0.0,1.0,1.0,0.0
1042,1619,18766,10,know,NoMod,MS,B,none,6824.0,2,number1.png,,qn,Disagree,0.0,1.0,1.0,0.0
1043,1620,18766,10,know,NoMod,MS,B,none,6824.0,2,number2.png,,qn,Disagree,0.0,1.0,1.0,0.0
1044,1621,18766,11,know,NoMod,MA,B,none,6713.0,2,ace1.png,,qn,Agree,0.0,1.0,1.0,0.0
1045,1622,18766,11,know,NoMod,MA,B,none,6713.0,2,ace2.png,,qn,Agree,0.0,1.0,1.0,0.0
1046,1623,18766,12,know,NoMod,MF,B,none,13356.0,2,ten1.png,,qn,Disagree,0.0,1.0,1.0,0.0
1047,1624,18766,12,know,NoMod,MF,B,none,13356.0,2,ten2.png,,qn,Disagree,0.0,1.0,1.0,0.0
1048,1625,18766,13,say,NoMod,MO,B,none,9144.0,2,eight2.png,,qn,Disagree,0.0,1.0,1.0,0.0
1049,1626,18766,13,say,NoMod,MO,B,none,9144.0,2,eight1.png,,qn,Disagree,0.0,1.0,1.0,0.0
1050,1627,18766,14,say,NoMod,MS,B,none,11341.5,2,six2.png,,qn,Disagree,0.0,1.0,1.0,0.0
1051,1628,18766,14,say,NoMod,MS,B,none,11341.5,2,six1.png,,qn,Disagree,0.0,1.0,1.0,0.0
1052,1629,18766,15,say,NoMod,MA,B,none,15040.5,2,four1.png,,qn,Agree,0.0,1.0,1.0,0.0
1053,1630,18766,15,say,NoMod,MA,B,none,15040.5,2,four2.png,,qn,Agree,0.0,1.0,1.0,0.0
1054,1631,18766,16,say,NoMod,MF,B,none,4618.5,2,red1.png,,qn,Disagree,0.0,1.0,1.0,0.0
1055,1632,18766,16,say,NoMod,MF,B,none,4618.5,2,red2.png,,qn,Disagree,0.0,1.0,1.0,0.0
1056,1633,18781,1,know,Mod,MO,M,none,7000.5,2,ten2.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
1057,1634,18781,1,know,Mod,MO,M,none,7000.5,2,ten1.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
1058,1635,18781,2,know,Mod,MS,M,none,4873.5,2,eight2.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
1059,1636,18781,2,know,Mod,MS,M,none,4873.5,2,eight1.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
1060,1637,18781,3,know,Mod,MA,M,none,15400.5,2,six2.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
1061,1638,18781,3,know,Mod,MA,M,none,15400.5,2,six1.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
1062,1639,18781,4,know,Mod,MF,M,none,5844.5,2,four1.png,,qn,Disagree,0.3333333333333333,0.6666666666666666,1.0,0.0
1063,1640,18781,4,know,Mod,MF,M,none,5844.5,2,four2.png,,qn,Disagree,0.3333333333333333,0.6666666666666666,1.0,0.0
1064,1641,18781,5,say,Mod,MO,M,none,3377.5,2,red2.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
1065,1642,18781,5,say,Mod,MO,M,none,3377.5,2,red1.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
1066,1643,18781,6,say,Mod,MS,M,none,5804.0,2,black1.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
1067,1644,18781,6,say,Mod,MS,M,none,5804.0,2,black2.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
1068,1645,18781,7,say,Mod,MA,M,none,18274.0,2,spade1.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
1069,1646,18781,7,say,Mod,MA,M,none,18274.0,2,spade2.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
1070,1647,18781,8,say,Mod,MF,M,none,7251.0,2,club1.png,,qn,Disagree,0.3333333333333333,0.6666666666666666,1.0,0.0
1071,1648,18781,8,say,Mod,MF,M,none,7251.0,2,club2.png,,qn,Disagree,0.3333333333333333,0.6666666666666666,1.0,0.0
1072,1649,18781,9,know,NoMod,MO,M,none,20071.0,2,diamond1.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
1073,1650,18781,9,know,NoMod,MO,M,none,20071.0,2,diamond2.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
1074,1651,18781,10,know,NoMod,MS,M,none,11687.5,2,hearts2.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
1075,1652,18781,10,know,NoMod,MS,M,none,11687.5,2,hearts1.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
1076,1653,18781,11,know,NoMod,MA,M,none,14706.5,2,jack1.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
1077,1654,18781,11,know,NoMod,MA,M,none,14706.5,2,jack2.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
1078,1655,18781,12,know,NoMod,MF,M,none,4571.5,2,queen2.png,,qn,Disagree,0.3333333333333333,0.6666666666666666,1.0,0.0
1079,1656,18781,12,know,NoMod,MF,M,none,4571.5,2,queen1.png,,qn,Disagree,0.3333333333333333,0.6666666666666666,1.0,0.0
1080,1657,18781,13,say,NoMod,MO,M,none,5387.0,2,king2.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
1081,1658,18781,13,say,NoMod,MO,M,none,5387.0,2,king1.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
1082,1659,18781,14,say,NoMod,MS,M,none,9630.0,2,face1.png,,qn,Disagree,0.3333333333333333,0.6666666666666666,1.0,0.0
1083,1660,18781,14,say,NoMod,MS,M,none,9630.0,2,face2.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
1084,1661,18781,15,say,NoMod,MA,M,none,7245.0,2,number2.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
1085,1662,18781,15,say,NoMod,MA,M,none,7245.0,2,number1.png,,qn,Agree,0.3333333333333333,0.6666666666666666,1.0,0.0
1086,1663,18781,16,say,NoMod,MF,M,none,5128.5,2,ace2.png,,qn,Disagree,0.3333333333333333,0.6666666666666666,1.0,0.0
1087,1664,18781,16,say,NoMod,MF,M,none,5128.5,2,ace1.png,,qn,Disagree,0.3333333333333333,0.6666666666666666,1.0,0.0
1088,1665,18808,1,know,Mod,MO,K,none,6445.5,2,number1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,0.0,1.0
1089,1666,18808,1,know,Mod,MO,K,none,6445.5,2,number2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,0.0,1.0
1090,1667,18808,2,know,Mod,MS,K,none,9067.5,2,ace2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,0.0,1.0
1091,1668,18808,2,know,Mod,MS,K,none,9067.5,2,ace1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,0.0,1.0
1092,1669,18808,3,know,Mod,MA,K,none,16454.0,2,ten1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,0.0,1.0
1093,1670,18808,3,know,Mod,MA,K,none,16454.0,2,ten2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,0.0,1.0
1094,1671,18808,4,know,Mod,MF,K,none,4780.5,2,eight1.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,0.0,1.0
1095,1672,18808,4,know,Mod,MF,K,none,4780.5,2,eight2.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,0.0,1.0
1096,1673,18808,5,say,Mod,MO,K,none,6108.5,2,six1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,0.0,1.0
1097,1674,18808,5,say,Mod,MO,K,none,6108.5,2,six2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,0.0,1.0
1098,1675,18808,6,say,Mod,MS,K,none,6012.0,2,four1.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,0.0,1.0
1099,1676,18808,6,say,Mod,MS,K,none,6012.0,2,four2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,0.0,1.0
1100,1677,18808,7,say,Mod,MA,K,none,9886.5,2,red1.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,0.0,1.0
1101,1678,18808,7,say,Mod,MA,K,none,9886.5,2,red2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,0.0,1.0
1102,1679,18808,8,say,Mod,MF,K,none,3967.0,2,black1.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,0.0,1.0
1103,1680,18808,8,say,Mod,MF,K,none,3967.0,2,black2.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,0.0,1.0
1104,1681,18808,9,know,NoMod,MO,K,none,8246.0,2,spade1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,0.0,1.0
1105,1682,18808,9,know,NoMod,MO,K,none,8246.0,2,spade2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,0.0,1.0
1106,1683,18808,10,know,NoMod,MS,K,none,8292.5,2,club2.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,0.0,1.0
1107,1684,18808,10,know,NoMod,MS,K,none,8292.5,2,club1.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,0.0,1.0
1108,1685,18808,11,know,NoMod,MA,K,none,8281.5,2,diamond1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,0.0,1.0
1109,1686,18808,11,know,NoMod,MA,K,none,8281.5,2,diamond2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,0.0,1.0
1110,1687,18808,12,know,NoMod,MF,K,none,6283.5,2,hearts2.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,0.0,1.0
1111,1688,18808,12,know,NoMod,MF,K,none,6283.5,2,hearts1.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,0.0,1.0
1112,1689,18808,13,say,NoMod,MO,K,none,39525.0,2,jack1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,0.0,1.0
1113,1690,18808,13,say,NoMod,MO,K,none,39525.0,2,jack2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,0.0,1.0
1114,1691,18808,14,say,NoMod,MS,K,none,11691.0,2,queen1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,0.0,1.0
1115,1692,18808,14,say,NoMod,MS,K,none,11691.0,2,queen2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,0.0,1.0
1116,1693,18808,15,say,NoMod,MA,K,none,8426.5,2,king2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,0.0,1.0
1117,1694,18808,15,say,NoMod,MA,K,none,8426.5,2,king1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,0.0,1.0
1118,1695,18808,16,say,NoMod,MF,K,none,7746.0,2,face2.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,0.0,1.0
1119,1696,18808,16,say,NoMod,MF,K,none,7746.0,2,face1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,0.0,1.0
1120,1921,19489,1,know,Mod,MO,M,none,4767.0,2,ten1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
1121,1922,19489,1,know,Mod,MO,M,none,4767.0,2,ten2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
1122,1923,19489,2,know,Mod,MS,M,none,5131.0,2,eight1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
1123,1924,19489,2,know,Mod,MS,M,none,5131.0,2,eight2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
1124,1925,19489,3,know,Mod,MA,M,none,3889.5,2,six1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
1125,1926,19489,3,know,Mod,MA,M,none,3889.5,2,six2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
1126,1927,19489,4,know,Mod,MF,M,none,4879.5,2,four2.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,1.0,0.0
1127,1928,19489,4,know,Mod,MF,M,none,4879.5,2,four1.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,1.0,0.0
1128,1929,19489,5,say,Mod,MO,M,none,4137.5,2,red2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
1129,1930,19489,5,say,Mod,MO,M,none,4137.5,2,red1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
1130,1931,19489,6,say,Mod,MS,M,none,5895.5,2,black2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
1131,1932,19489,6,say,Mod,MS,M,none,5895.5,2,black1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
1132,1933,19489,7,say,Mod,MA,M,none,6422.5,2,spade2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
1133,1934,19489,7,say,Mod,MA,M,none,6422.5,2,spade1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
1134,1935,19489,8,say,Mod,MF,M,none,5824.0,2,club2.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,1.0,0.0
1135,1936,19489,8,say,Mod,MF,M,none,5824.0,2,club1.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,1.0,0.0
1136,1937,19489,9,know,NoMod,MO,M,none,3192.5,2,diamond2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
1137,1938,19489,9,know,NoMod,MO,M,none,3192.5,2,diamond1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
1138,1939,19489,10,know,NoMod,MS,M,none,5872.0,2,hearts2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
1139,1940,19489,10,know,NoMod,MS,M,none,5872.0,2,hearts1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
1140,1941,19489,11,know,NoMod,MA,M,none,5132.0,2,jack1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
1141,1942,19489,11,know,NoMod,MA,M,none,5132.0,2,jack2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
1142,1943,19489,12,know,NoMod,MF,M,none,4366.5,2,queen1.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,1.0,0.0
1143,1944,19489,12,know,NoMod,MF,M,none,4366.5,2,queen2.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,1.0,0.0
1144,1945,19489,13,say,NoMod,MO,M,none,3634.0,2,king1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
1145,1946,19489,13,say,NoMod,MO,M,none,3634.0,2,king2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
1146,1947,19489,14,say,NoMod,MS,M,none,5157.0,2,face1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
1147,1948,19489,14,say,NoMod,MS,M,none,5157.0,2,face2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
1148,1949,19489,15,say,NoMod,MA,M,none,5410.5,2,number1.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
1149,1950,19489,15,say,NoMod,MA,M,none,5410.5,2,number2.png,,qn,Agree,0.16666666666666666,0.8333333333333334,1.0,0.0
1150,1951,19489,16,say,NoMod,MF,M,none,5684.0,2,ace2.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,1.0,0.0
1151,1952,19489,16,say,NoMod,MF,M,none,5684.0,2,ace1.png,,qn,Disagree,0.16666666666666666,0.8333333333333334,1.0,0.0
1152,1953,19492,1,know,Mod,MO,B,none,7148.0,2,black1.png,,qn,Agree,0.0,1.0,0.5,0.5
1153,1954,19492,1,know,Mod,MO,B,none,7148.0,2,black2.png,,qn,Agree,0.0,1.0,0.5,0.5
1154,1955,19492,2,know,Mod,MS,B,none,5730.5,2,spade1.png,,qn,Agree,0.0,1.0,0.5,0.5
1155,1956,19492,2,know,Mod,MS,B,none,5730.5,2,spade2.png,,qn,Agree,0.0,1.0,0.5,0.5
1156,1957,19492,3,know,Mod,MA,B,none,9693.0,2,club1.png,,qn,Disagree,0.0,1.0,0.5,0.5
1157,1958,19492,3,know,Mod,MA,B,none,9693.0,2,club2.png,,qn,Agree,0.0,1.0,0.5,0.5
1158,1959,19492,4,know,Mod,MF,B,none,7357.0,2,diamond1.png,,qn,Disagree,0.0,1.0,0.5,0.5
1159,1960,19492,4,know,Mod,MF,B,none,7357.0,2,diamond2.png,,qn,Disagree,0.0,1.0,0.5,0.5
1160,1961,19492,5,say,Mod,MO,B,none,6724.0,2,hearts1.png,,qn,Agree,0.0,1.0,0.5,0.5
1161,1962,19492,5,say,Mod,MO,B,none,6724.0,2,hearts2.png,,qn,Agree,0.0,1.0,0.5,0.5
1162,1963,19492,6,say,Mod,MS,B,none,10955.0,2,jack1.png,,qn,Agree,0.0,1.0,0.5,0.5
1163,1964,19492,6,say,Mod,MS,B,none,10955.0,2,jack2.png,,qn,Agree,0.0,1.0,0.5,0.5
1164,1965,19492,7,say,Mod,MA,B,none,7062.0,2,queen1.png,,qn,Agree,0.0,1.0,0.5,0.5
1165,1966,19492,7,say,Mod,MA,B,none,7062.0,2,queen2.png,,qn,Agree,0.0,1.0,0.5,0.5
1166,1967,19492,8,say,Mod,MF,B,none,4632.0,2,king2.png,,qn,Disagree,0.0,1.0,0.5,0.5
1167,1968,19492,8,say,Mod,MF,B,none,4632.0,2,king1.png,,qn,Disagree,0.0,1.0,0.5,0.5
1168,1969,19492,9,know,NoMod,MO,B,none,7867.0,2,face2.png,,qn,Agree,0.0,1.0,0.5,0.5
1169,1970,19492,9,know,NoMod,MO,B,none,7867.0,2,face1.png,,qn,Agree,0.0,1.0,0.5,0.5
1170,1971,19492,10,know,NoMod,MS,B,none,8963.5,2,number1.png,,qn,Agree,0.0,1.0,0.5,0.5
1171,1972,19492,10,know,NoMod,MS,B,none,8963.5,2,number2.png,,qn,Agree,0.0,1.0,0.5,0.5
1172,1973,19492,11,know,NoMod,MA,B,none,6931.5,2,ace2.png,,qn,Agree,0.0,1.0,0.5,0.5
1173,1974,19492,11,know,NoMod,MA,B,none,6931.5,2,ace1.png,,qn,Agree,0.0,1.0,0.5,0.5
1174,1975,19492,12,know,NoMod,MF,B,none,8774.0,2,ten1.png,,qn,Disagree,0.0,1.0,0.5,0.5
1175,1976,19492,12,know,NoMod,MF,B,none,8774.0,2,ten2.png,,qn,Disagree,0.0,1.0,0.5,0.5
1176,1977,19492,13,say,NoMod,MO,B,none,8422.0,2,eight1.png,,qn,Disagree,0.0,1.0,0.5,0.5
1177,1978,19492,13,say,NoMod,MO,B,none,8422.0,2,eight2.png,,qn,Agree,0.0,1.0,0.5,0.5
1178,1979,19492,14,say,NoMod,MS,B,none,11164.5,2,six1.png,,qn,Agree,0.0,1.0,0.5,0.5
1179,1980,19492,14,say,NoMod,MS,B,none,11164.5,2,six2.png,,qn,Agree,0.0,1.0,0.5,0.5
1180,1981,19492,15,say,NoMod,MA,B,none,8542.0,2,four1.png,,qn,Agree,0.0,1.0,0.5,0.5
1181,1982,19492,15,say,NoMod,MA,B,none,8542.0,2,four2.png,,qn,Agree,0.0,1.0,0.5,0.5
1182,1983,19492,16,say,NoMod,MF,B,none,12600.0,2,red2.png,,qn,Disagree,0.0,1.0,0.5,0.5
1183,1984,19492,16,say,NoMod,MF,B,none,12600.0,2,red1.png,,qn,Disagree,0.0,1.0,0.5,0.5
1184,1985,19537,1,know,Mod,MO,H,none,3914.5,2,queen1.png,,qn,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
1185,1986,19537,1,know,Mod,MO,H,none,3914.5,2,queen2.png,,qn,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
1186,1987,19537,2,know,Mod,MS,H,none,3960.5,2,king1.png,,qn,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
1187,1988,19537,2,know,Mod,MS,H,none,3960.5,2,king2.png,,qn,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
1188,1989,19537,3,know,Mod,MA,H,none,6776.0,2,face2.png,,qn,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
1189,1990,19537,3,know,Mod,MA,H,none,6776.0,2,face1.png,,qn,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
1190,1991,19537,4,know,Mod,MF,H,none,9212.5,2,number2.png,,qn,Disagree,0.8333333333333334,0.16666666666666666,0.5,0.5
1191,1992,19537,4,know,Mod,MF,H,none,9212.5,2,number1.png,,qn,Disagree,0.8333333333333334,0.16666666666666666,0.5,0.5
1192,1993,19537,5,say,Mod,MO,H,none,4827.0,2,ace1.png,,qn,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
