"","Time.results.were.received","MD5.hash.of.participant.s.IP.address","Controller.name","Item.number","Element.number","Type","Group.Ibex","PennElementType","PennElementName","Parameter","Value","EventTime","ID","SentNumber","WhichCategory","Matrix","Subject","Predicate","SentType","Negation","CompTruth","SubStat","Token","MatchingCategory","MismatchingCategory","Group","Comments","study","order","goal","Study"
"6086",1589719512,"e285f52fa669e12e8e9369b17c8b9c51","PennController",37,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589719491439,"A1N35VV9QURKHX","5","Matching","Babies don't know that","Token","Category","T6",1,1,"novice","parrots","birds","reptiles","C","NULL","cb","1","MS",NA
"6087",1589719512,"e285f52fa669e12e8e9369b17c8b9c51","PennController",37,1,"test","NULL","PennController","38","_Trial_","End",1589719491441,"A1N35VV9QURKHX","5","Matching","Babies don't know that","Token","Category","T6",1,1,"novice","parrots","birds","reptiles","C","NULL","cb","1","MS",NA
"6088",1589719512,"e285f52fa669e12e8e9369b17c8b9c51","DashedSentence",32,0,"test","NULL","Zoologists know that ticks are fishes","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"6089",1589719512,"e285f52fa669e12e8e9369b17c8b9c51","PennController",32,1,"test","NULL","PennController","33","_Trial_","Start",1589719493488,"A1N35VV9QURKHX","2","Mismatching","Zoologists know that","Token","Category","T2",0,0,"expert","ticks","insects","fishes","C","NULL","cb","1","MS",NA
"6090",1589719512,"e285f52fa669e12e8e9369b17c8b9c51","PennController",32,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589719494063,"A1N35VV9QURKHX","2","Mismatching","Zoologists know that","Token","Category","T2",0,0,"expert","ticks","insects","fishes","C","NULL","cb","1","MS",NA
"6091",1589719512,"e285f52fa669e12e8e9369b17c8b9c51","PennController",32,1,"test","NULL","PennController","33","_Trial_","End",1589719494065,"A1N35VV9QURKHX","2","Mismatching","Zoologists know that","Token","Category","T2",0,0,"expert","ticks","insects","fishes","C","NULL","cb","1","MS",NA
"6092",1589719512,"e285f52fa669e12e8e9369b17c8b9c51","DashedSentence",30,0,"test","NULL","Zoologists know that cows are mammals","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"6093",1589719512,"e285f52fa669e12e8e9369b17c8b9c51","PennController",30,1,"test","NULL","PennController","31","_Trial_","Start",1589719496138,"A1N35VV9QURKHX","1","Matching","Zoologists know that","Token","Category","T4",0,1,"expert","cows","mammals","fruit","C","NULL","cb","1","MS",NA
"6094",1589719512,"e285f52fa669e12e8e9369b17c8b9c51","PennController",30,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589719496635,"A1N35VV9QURKHX","1","Matching","Zoologists know that","Token","Category","T4",0,1,"expert","cows","mammals","fruit","C","NULL","cb","1","MS",NA
"6095",1589719512,"e285f52fa669e12e8e9369b17c8b9c51","PennController",30,1,"test","NULL","PennController","31","_Trial_","End",1589719496637,"A1N35VV9QURKHX","1","Matching","Zoologists know that","Token","Category","T4",0,1,"expert","cows","mammals","fruit","C","NULL","cb","1","MS",NA
"6096",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",0,0,"intro","NULL","PennController","0","_Trial_","Start",1589719510080,"A266LNUJOVKCDS","NULL","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"6097",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",0,0,"intro","NULL","TextInput","ID","Final","A266LNUJOVKCDS",1589720472953,"A266LNUJOVKCDS","NULL","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"6098",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",0,0,"intro","NULL","TextInput","ID","First","",1589719512241,"A266LNUJOVKCDS","Meta","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"6099",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",0,0,"intro","NULL","PennController","0","_Trial_","End",1589720472954,"A266LNUJOVKCDS","NULL","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"6100",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",1,0,"instructions","NULL","PennController","1","_Trial_","Start",1589720472959,"NULL","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"6101",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",1,0,"instructions","NULL","PennController","1","_Trial_","End",1589720476125,"NULL","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"6102",1589720564,"e80df030fa616f53b4a2b5ac172a9377","DashedSentence",2,0,"Train","NULL","Houses can be made of wood","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"6103",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",2,1,"Train","NULL","PennController","4","_Trial_","Start",1589720478146,"A266LNUJOVKCDS","train_T","Houses can be made of wood","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"6104",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",2,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1589720478149,"A266LNUJOVKCDS","train_T","Houses can be made of wood","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"6105",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",2,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1589720478265,"A266LNUJOVKCDS","train_T","Houses can be made of wood","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"6106",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",2,1,"Train","NULL","PennController","4","_Trial_","End",1589720478266,"A266LNUJOVKCDS","train_T","Houses can be made of wood","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"6107",1589720564,"e80df030fa616f53b4a2b5ac172a9377","DashedSentence",3,0,"Train","NULL","Airplanes fly under water","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"6108",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",3,1,"Train","NULL","PennController","5","_Trial_","Start",1589720479579,"A266LNUJOVKCDS","train_F","Airplanes fly under water","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"6109",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",3,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1589720479583,"A266LNUJOVKCDS","train_F","Airplanes fly under water","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"6110",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",3,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1589720479752,"A266LNUJOVKCDS","train_F","Airplanes fly under water","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"6111",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",3,1,"Train","NULL","PennController","5","_Trial_","End",1589720479753,"A266LNUJOVKCDS","train_F","Airplanes fly under water","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"6112",1589720564,"e80df030fa616f53b4a2b5ac172a9377","DashedSentence",4,0,"Train","NULL","Dinosaurs are extinct","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"6113",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",4,1,"Train","NULL","PennController","6","_Trial_","Start",1589720480714,"A266LNUJOVKCDS","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"6114",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",4,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1589720480716,"A266LNUJOVKCDS","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"6115",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",4,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1589720481168,"A266LNUJOVKCDS","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"6116",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",4,1,"Train","NULL","PennController","6","_Trial_","End",1589720481169,"A266LNUJOVKCDS","train_T","Dinosaurs are extinct","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"6117",1589720564,"e80df030fa616f53b4a2b5ac172a9377","DashedSentence",5,0,"Train","NULL","California is the capitol of the US","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"6118",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",5,1,"Train","NULL","PennController","7","_Trial_","Start",1589720483539,"A266LNUJOVKCDS","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"6119",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",5,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1589720483544,"A266LNUJOVKCDS","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"6120",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",5,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1589720483720,"A266LNUJOVKCDS","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"6121",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",5,1,"Train","NULL","PennController","7","_Trial_","End",1589720483721,"A266LNUJOVKCDS","train_F","California is the capitol of the US","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"6122",1589720564,"e80df030fa616f53b4a2b5ac172a9377","DashedSentence",6,0,"Train","NULL","Historians think that George Washington was a US president","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"6123",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",6,1,"Train","NULL","PennController","8","_Trial_","Start",1589720486792,"A266LNUJOVKCDS","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"6124",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",6,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1589720486796,"A266LNUJOVKCDS","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"6125",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",6,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1589720486952,"A266LNUJOVKCDS","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"6126",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",6,1,"Train","NULL","PennController","8","_Trial_","End",1589720486953,"A266LNUJOVKCDS","train_think_T","Historians think that George Washington was a US president","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"6127",1589720564,"e80df030fa616f53b4a2b5ac172a9377","DashedSentence",7,0,"Train","NULL","Geographers think that Spain is in Africa","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"6128",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",7,1,"Train","NULL","PennController","9","_Trial_","Start",1589720489322,"A266LNUJOVKCDS","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"6129",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",7,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1589720489325,"A266LNUJOVKCDS","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"6130",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",7,1,"Train","NULL","Selector","unnamed-Selector","Selection","Disagree",1589720489713,"A266LNUJOVKCDS","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"6131",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",7,1,"Train","NULL","PennController","9","_Trial_","End",1589720489714,"A266LNUJOVKCDS","train_think_F","Geographers think that Spain is in Africa","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"6132",1589720564,"e80df030fa616f53b4a2b5ac172a9377","DashedSentence",8,0,"Train","NULL","Dentists think that flossing is good for you","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"6133",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",8,1,"Train","NULL","PennController","10","_Trial_","Start",1589720492436,"A266LNUJOVKCDS","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"6134",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",8,1,"Train","NULL","Text","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","Print",NA,1589720492439,"A266LNUJOVKCDS","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"6135",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",8,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1589720493280,"A266LNUJOVKCDS","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"6136",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",8,1,"Train","NULL","PennController","10","_Trial_","End",1589720493281,"A266LNUJOVKCDS","train_think_T","Dentists think that flossing is good for you","Since this statement is <strong>correct</strong>%2C you should press <strong>F</strong> on the keyboard to agree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"6137",1589720564,"e80df030fa616f53b4a2b5ac172a9377","DashedSentence",9,0,"Train","NULL","Nutritionists think that eating a lot of sugar is healthy","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"6138",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",9,1,"Train","NULL","PennController","11","_Trial_","Start",1589720496720,"A266LNUJOVKCDS","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"6139",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",9,1,"Train","NULL","Text","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","Print",NA,1589720496723,"A266LNUJOVKCDS","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"6140",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",9,1,"Train","NULL","Selector","unnamed-Selector","Selection","Agree",1589720497056,"A266LNUJOVKCDS","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"6141",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",9,1,"Train","NULL","PennController","11","_Trial_","End",1589720497056,"A266LNUJOVKCDS","train_think_F","Nutritionists think that eating a lot of sugar is healthy","Since this statement is <strong>incorrect</strong>%2C you should press <strong>J</strong> on the keyboard to disagree.","NULL","","",NA,NA,"","","","","","","cb","1","MS",NA
"6142",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",10,0,"end_train","NULL","PennController","2","_Trial_","Start",1589720497058,"NULL","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"6143",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",10,0,"end_train","NULL","PennController","2","_Trial_","End",1589720500944,"NULL","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"6144",1589720564,"e80df030fa616f53b4a2b5ac172a9377","DashedSentence",35,0,"test","NULL","Zoologists don't know that parrots are reptiles","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"6145",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",35,1,"test","NULL","PennController","36","_Trial_","Start",1589720503319,"A266LNUJOVKCDS","4","Mismatching","Zoologists don't know that","Token","Category","T1",1,0,"expert","parrots","birds","reptiles","D","NULL","cb","1","MS",NA
"6146",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",35,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589720503632,"A266LNUJOVKCDS","4","Mismatching","Zoologists don't know that","Token","Category","T1",1,0,"expert","parrots","birds","reptiles","D","NULL","cb","1","MS",NA
"6147",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",35,1,"test","NULL","PennController","36","_Trial_","End",1589720503632,"A266LNUJOVKCDS","4","Mismatching","Zoologists don't know that","Token","Category","T1",1,0,"expert","parrots","birds","reptiles","D","NULL","cb","1","MS",NA
"6148",1589720564,"e80df030fa616f53b4a2b5ac172a9377","DashedSentence",31,0,"test","NULL","Zoologists know that tortoises are mammals","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"6149",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",31,1,"test","NULL","PennController","32","_Trial_","Start",1589720505649,"A266LNUJOVKCDS","2","Mismatching","Zoologists know that","Token","Category","T2",0,0,"expert","tortoises","reptiles","mammals","D","NULL","cb","1","MS",NA
"6150",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",31,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589720506016,"A266LNUJOVKCDS","2","Mismatching","Zoologists know that","Token","Category","T2",0,0,"expert","tortoises","reptiles","mammals","D","NULL","cb","1","MS",NA
"6151",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",31,1,"test","NULL","PennController","32","_Trial_","End",1589720506017,"A266LNUJOVKCDS","2","Mismatching","Zoologists know that","Token","Category","T2",0,0,"expert","tortoises","reptiles","mammals","D","NULL","cb","1","MS",NA
"6152",1589720564,"e80df030fa616f53b4a2b5ac172a9377","DashedSentence",36,0,"test","NULL","Zoologists don't know that watermellon are insects","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"6153",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",36,1,"test","NULL","PennController","37","_Trial_","Start",1589720508384,"A266LNUJOVKCDS","4","Mismatching","Zoologists don't know that","Token","Category","T1",1,0,"expert","watermellon","fruits","insects","D","NULL","cb","1","MS",NA
"6154",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",36,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589720508624,"A266LNUJOVKCDS","4","Mismatching","Zoologists don't know that","Token","Category","T1",1,0,"expert","watermellon","fruits","insects","D","NULL","cb","1","MS",NA
"6155",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",36,1,"test","NULL","PennController","37","_Trial_","End",1589720508624,"A266LNUJOVKCDS","4","Mismatching","Zoologists don't know that","Token","Category","T1",1,0,"expert","watermellon","fruits","insects","D","NULL","cb","1","MS",NA
"6156",1589720564,"e80df030fa616f53b4a2b5ac172a9377","DashedSentence",38,0,"test","NULL","Babies don't know that kiwis are fruits","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"6157",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",38,1,"test","NULL","PennController","39","_Trial_","Start",1589720510993,"A266LNUJOVKCDS","5","Matching","Babies don't know that","Token","Category","T6",1,1,"novice","kiwis","fruits","insects","D","NULL","cb","1","MS",NA
"6158",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",38,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589720511296,"A266LNUJOVKCDS","5","Matching","Babies don't know that","Token","Category","T6",1,1,"novice","kiwis","fruits","insects","D","NULL","cb","1","MS",NA
"6159",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",38,1,"test","NULL","PennController","39","_Trial_","End",1589720511297,"A266LNUJOVKCDS","5","Matching","Babies don't know that","Token","Category","T6",1,1,"novice","kiwis","fruits","insects","D","NULL","cb","1","MS",NA
"6160",1589720564,"e80df030fa616f53b4a2b5ac172a9377","DashedSentence",46,0,"test","NULL","Babies say that cows are mammals","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"6161",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",46,1,"test","NULL","PennController","47","_Trial_","Start",1589720513330,"A266LNUJOVKCDS","9","Matching","Babies say that","Token","Category","T9",0,1,"novice","cows","mammals","fruit","D","NULL","cb","1","MS",NA
"6162",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",46,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589720514080,"A266LNUJOVKCDS","9","Matching","Babies say that","Token","Category","T9",0,1,"novice","cows","mammals","fruit","D","NULL","cb","1","MS",NA
"6163",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",46,1,"test","NULL","PennController","47","_Trial_","End",1589720514080,"A266LNUJOVKCDS","9","Matching","Babies say that","Token","Category","T9",0,1,"novice","cows","mammals","fruit","D","NULL","cb","1","MS",NA
"6164",1589720564,"e80df030fa616f53b4a2b5ac172a9377","DashedSentence",45,0,"test","NULL","Babies say that trouts are fishes","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"6165",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",45,1,"test","NULL","PennController","46","_Trial_","Start",1589720516096,"A266LNUJOVKCDS","9","Matching","Babies say that","Token","Category","T9",0,1,"novice","trouts","fishes","birds","D","NULL","cb","1","MS",NA
"6166",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",45,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589720516256,"A266LNUJOVKCDS","9","Matching","Babies say that","Token","Category","T9",0,1,"novice","trouts","fishes","birds","D","NULL","cb","1","MS",NA
"6167",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",45,1,"test","NULL","PennController","46","_Trial_","End",1589720516257,"A266LNUJOVKCDS","9","Matching","Babies say that","Token","Category","T9",0,1,"novice","trouts","fishes","birds","D","NULL","cb","1","MS",NA
"6168",1589720564,"e80df030fa616f53b4a2b5ac172a9377","DashedSentence",41,0,"test","NULL","Zoologists don't say that salmon are birds","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"6169",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",41,1,"test","NULL","PennController","42","_Trial_","Start",1589720518627,"A266LNUJOVKCDS","7","Mismatching","Zoologists don't say that","Token","Category","T7",1,0,"expert","salmon","fishes","birds","D","NULL","cb","1","MS",NA
"6170",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",41,1,"test","NULL","Selector","unnamed-Selector","Selection","Disagree",1589720518752,"A266LNUJOVKCDS","7","Mismatching","Zoologists don't say that","Token","Category","T7",1,0,"expert","salmon","fishes","birds","D","NULL","cb","1","MS",NA
"6171",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",41,1,"test","NULL","PennController","42","_Trial_","End",1589720518752,"A266LNUJOVKCDS","7","Mismatching","Zoologists don't say that","Token","Category","T7",1,0,"expert","salmon","fishes","birds","D","NULL","cb","1","MS",NA
"6172",1589720564,"e80df030fa616f53b4a2b5ac172a9377","DashedSentence",37,0,"test","NULL","Babies don't know that pigeons are birds","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"6173",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",37,1,"test","NULL","PennController","38","_Trial_","Start",1589720521127,"A266LNUJOVKCDS","5","Matching","Babies don't know that","Token","Category","T6",1,1,"novice","pigeons","birds","reptiles","D","NULL","cb","1","MS",NA
"6174",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",37,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589720521312,"A266LNUJOVKCDS","5","Matching","Babies don't know that","Token","Category","T6",1,1,"novice","pigeons","birds","reptiles","D","NULL","cb","1","MS",NA
"6175",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",37,1,"test","NULL","PennController","38","_Trial_","End",1589720521313,"A266LNUJOVKCDS","5","Matching","Babies don't know that","Token","Category","T6",1,1,"novice","pigeons","birds","reptiles","D","NULL","cb","1","MS",NA
"6176",1589720564,"e80df030fa616f53b4a2b5ac172a9377","DashedSentence",29,0,"test","NULL","Zoologists know that cobras are reptiles","","","",NA,"","","","","","","",NA,NA,"","","","","","","cb","1","MS",NA
"6177",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",29,1,"test","NULL","PennController","30","_Trial_","Start",1589720523329,"A266LNUJOVKCDS","1","Matching","Zoologists know that","Token","Category","T4",0,1,"expert","cobras","reptiles","mammals","D","NULL","cb","1","MS",NA
"6178",1589720564,"e80df030fa616f53b4a2b5ac172a9377","PennController",29,1,"test","NULL","Selector","unnamed-Selector","Selection","Agree",1589720524056,"A266LNUJOVKCDS","1","Matching","Zoologists know that","Token","Category","T4",0,1,"expert","cobras","reptiles","mammals","D","NULL","cb","1","MS",NA
