"","ID","SentType","Token","SentNumber","Group","RT","N","SubStat","Negation","CompTruth","Matrix","order","goal","study","Value","logRT"
"223","17236","T2","watermellon",2,"F",1232,1,"expert",0,0,"Zoologists know that",2,"none","cb","Disagree",7.11639414409346
"224","17236","T2","watermellon",2,"F",1232,1,"expert",0,0,"Zoologists know that",2,"none","cb","Disagree",7.11639414409346
"225","17236","T3","kiwis",3,"F",1052,1,"expert",1,1,"Zoologists don't know that",2,"none","cb","Disagree",6.95844839329766
"226","17236","T3","kiwis",3,"F",1052,1,"expert",1,1,"Zoologists don't know that",2,"none","cb","Disagree",6.95844839329766
"227","17236","T3","pigeons",3,"F",615,1,"expert",1,1,"Zoologists don't know that",2,"none","cb","Disagree",6.42162226780652
"228","17236","T3","pigeons",3,"F",615,1,"expert",1,1,"Zoologists don't know that",2,"none","cb","Disagree",6.42162226780652
"229","17236","T4","bees",1,"F",478,1,"expert",0,1,"Zoologists know that",2,"none","cb","Agree",6.16961073249146
"230","17236","T4","bees",1,"F",478,1,"expert",0,1,"Zoologists know that",2,"none","cb","Agree",6.16961073249146
"231","17236","T4","pythons",1,"F",663,1,"expert",0,1,"Zoologists know that",2,"none","cb","Agree",6.49677499018586
"232","17236","T4","pythons",1,"F",663,1,"expert",0,1,"Zoologists know that",2,"none","cb","Agree",6.49677499018586
"233","17236","T5","monkeys",6,"F",2095,1,"novice",1,0,"Babies don't know that",2,"none","cb","Agree",7.64730883235624
"234","17236","T5","monkeys",6,"F",2095,1,"novice",1,0,"Babies don't know that",2,"none","cb","Disagree",7.64730883235624
"235","17236","T5","tunas",6,"F",7462,1,"novice",1,0,"Babies don't know that",2,"none","cb","Agree",8.9175787537811
"236","17236","T5","tunas",6,"F",7462,1,"novice",1,0,"Babies don't know that",2,"none","cb","Disagree",8.9175787537811
"237","17236","T6","bears",5,"F",1192,1,"novice",1,1,"Babies don't know that",2,"none","cb","Agree",7.0833878476253
"238","17236","T6","bears",5,"F",1192,1,"novice",1,1,"Babies don't know that",2,"none","cb","Agree",7.0833878476253
"239","17236","T6","salmon",5,"F",3737,1,"novice",1,1,"Babies don't know that",2,"none","cb","Agree",8.22603842948548
"240","17236","T6","salmon",5,"F",3737,1,"novice",1,1,"Babies don't know that",2,"none","cb","Agree",8.22603842948548
"241","17236","T7","cows",7,"F",2287,1,"expert",1,0,"Zoologists don't say that",2,"none","cb","Disagree",7.73499619402278
"242","17236","T7","cows",7,"F",2287,1,"expert",1,0,"Zoologists don't say that",2,"none","cb","Agree",7.73499619402278
"243","17236","T7","trouts",7,"F",769,1,"expert",1,0,"Zoologists don't say that",2,"none","cb","Disagree",6.64509096950564
"244","17236","T7","trouts",7,"F",769,1,"expert",1,0,"Zoologists don't say that",2,"none","cb","Agree",6.64509096950564
"245","17236","T8","cobras",8,"F",2224,1,"novice",0,0,"Babies say that",2,"none","cb","Agree",7.70706265537047
"246","17236","T8","cobras",8,"F",2224,1,"novice",0,0,"Babies say that",2,"none","cb","Agree",7.70706265537047
"247","17236","T8","ticks",8,"F",2043,1,"novice",0,0,"Babies say that",2,"none","cb","Agree",7.62217459481762
"248","17236","T8","ticks",8,"F",2043,1,"novice",0,0,"Babies say that",2,"none","cb","Agree",7.62217459481762
"249","17236","T9","beetles",9,"F",2304,1,"novice",0,1,"Babies say that",2,"none","cb","Disagree",7.74240202181578
"250","17236","T9","beetles",9,"F",2304,1,"novice",0,1,"Babies say that",2,"none","cb","Agree",7.74240202181578
"251","17236","T9","tortoises",9,"F",3693,1,"novice",0,1,"Babies say that",2,"none","cb","Disagree",8.21419441485256
"252","17236","T9","tortoises",9,"F",3693,1,"novice",0,1,"Babies say that",2,"none","cb","Agree",8.21419441485256
"253","17248","T1","parrots",4,"D",733,1,"expert",1,0,"Zoologists don't know that",1,"none","cb","Disagree",6.59714570188665
"254","17248","T1","parrots",4,"D",733,1,"expert",1,0,"Zoologists don't know that",1,"none","cb","Disagree",6.59714570188665
"255","17248","T1","watermellon",4,"D",411,1,"expert",1,0,"Zoologists don't know that",1,"none","cb","Disagree",6.01859321449623
"256","17248","T1","watermellon",4,"D",411,1,"expert",1,0,"Zoologists don't know that",1,"none","cb","Disagree",6.01859321449623
"257","17248","T2","beetles",2,"D",692,1,"expert",0,0,"Zoologists know that",1,"none","cb","Disagree",6.53958595561767
"258","17248","T2","beetles",2,"D",692,1,"expert",0,0,"Zoologists know that",1,"none","cb","Disagree",6.53958595561767
"259","17248","T2","tortoises",2,"D",330,1,"expert",0,0,"Zoologists know that",1,"none","cb","Disagree",5.79909265446053
"260","17248","T2","tortoises",2,"D",330,1,"expert",0,0,"Zoologists know that",1,"none","cb","Disagree",5.79909265446053
"261","17248","T3","bees",3,"D",579,1,"expert",1,1,"Zoologists don't know that",1,"none","cb","Disagree",6.361302477573
"262","17248","T3","bees",3,"D",579,1,"expert",1,1,"Zoologists don't know that",1,"none","cb","Disagree",6.361302477573
"263","17248","T3","pythons",3,"D",432,1,"expert",1,1,"Zoologists don't know that",1,"none","cb","Disagree",6.06842558824411
"264","17248","T3","pythons",3,"D",432,1,"expert",1,1,"Zoologists don't know that",1,"none","cb","Disagree",6.06842558824411
"265","17248","T4","cobras",1,"D",2189,1,"expert",0,1,"Zoologists know that",1,"none","cb","Agree",7.69120009752286
"266","17248","T4","cobras",1,"D",2189,1,"expert",0,1,"Zoologists know that",1,"none","cb","Disagree",7.69120009752286
"267","17248","T4","ticks",1,"D",1092,1,"expert",0,1,"Zoologists know that",1,"none","cb","Agree",6.99576615630485
"268","17248","T4","ticks",1,"D",1092,1,"expert",0,1,"Zoologists know that",1,"none","cb","Disagree",6.99576615630485
"269","17248","T5","oranges",6,"D",207,1,"novice",1,0,"Babies don't know that",1,"none","cb","Disagree",5.33271879326537
"270","17248","T5","oranges",6,"D",207,1,"novice",1,0,"Babies don't know that",1,"none","cb","Disagree",5.33271879326537
"271","17248","T5","vultures",6,"D",806,1,"novice",1,0,"Babies don't know that",1,"none","cb","Disagree",6.69208374250663
"272","17248","T5","vultures",6,"D",806,1,"novice",1,0,"Babies don't know that",1,"none","cb","Disagree",6.69208374250663
"273","17248","T6","kiwis",5,"D",1076,1,"novice",1,1,"Babies don't know that",1,"none","cb","Agree",6.98100574072173
"274","17248","T6","kiwis",5,"D",1076,1,"novice",1,1,"Babies don't know that",1,"none","cb","Agree",6.98100574072173
"275","17248","T6","pigeons",5,"D",363,1,"novice",1,1,"Babies don't know that",1,"none","cb","Agree",5.89440283426485
"276","17248","T6","pigeons",5,"D",363,1,"novice",1,1,"Babies don't know that",1,"none","cb","Agree",5.89440283426485
"277","17248","T7","bears",7,"D",821,1,"expert",1,0,"Zoologists don't say that",1,"none","cb","Agree",6.71052310945243
"278","17248","T7","bears",7,"D",821,1,"expert",1,0,"Zoologists don't say that",1,"none","cb","Agree",6.71052310945243
"279","17248","T7","salmon",7,"D",530,1,"expert",1,0,"Zoologists don't say that",1,"none","cb","Agree",6.27287700654617
"280","17248","T7","salmon",7,"D",530,1,"expert",1,0,"Zoologists don't say that",1,"none","cb","Agree",6.27287700654617
"281","17248","T8","monkeys",8,"D",455,1,"novice",0,0,"Babies say that",1,"none","cb","Disagree",6.12029741895095
"282","17248","T8","monkeys",8,"D",455,1,"novice",0,0,"Babies say that",1,"none","cb","Disagree",6.12029741895095
"283","17248","T8","tunas",8,"D",411,1,"novice",0,0,"Babies say that",1,"none","cb","Disagree",6.01859321449623
"284","17248","T8","tunas",8,"D",411,1,"novice",0,0,"Babies say that",1,"none","cb","Disagree",6.01859321449623
"285","17248","T9","cows",9,"D",413,1,"novice",0,1,"Babies say that",1,"none","cb","Disagree",6.02344759296103
"286","17248","T9","cows",9,"D",413,1,"novice",0,1,"Babies say that",1,"none","cb","Disagree",6.02344759296103
"287","17248","T9","trouts",9,"D",1769,1,"novice",0,1,"Babies say that",1,"none","cb","Disagree",7.47816969415979
"288","17248","T9","trouts",9,"D",1769,1,"novice",0,1,"Babies say that",1,"none","cb","Disagree",7.47816969415979
"289","17263","T1","bears",4,"G",1955,1,"expert",1,0,"Zoologists don't know that",2,"none","cb","Disagree",7.57814547241947
"290","17263","T1","bears",4,"G",1955,1,"expert",1,0,"Zoologists don't know that",2,"none","cb","Disagree",7.57814547241947
"291","17263","T1","salmon",4,"G",3421,1,"expert",1,0,"Zoologists don't know that",2,"none","cb","Disagree",8.13768818497761
"292","17263","T1","salmon",4,"G",3421,1,"expert",1,0,"Zoologists don't know that",2,"none","cb","Disagree",8.13768818497761
"293","17263","T2","kiwis",2,"G",512,1,"expert",0,0,"Zoologists know that",2,"none","cb","Disagree",6.23832462503951
"294","17263","T2","kiwis",2,"G",512,1,"expert",0,0,"Zoologists know that",2,"none","cb","Disagree",6.23832462503951
"295","17263","T2","pigeons",2,"G",495,1,"expert",0,0,"Zoologists know that",2,"none","cb","Disagree",6.20455776256869
"296","17263","T2","pigeons",2,"G",495,1,"expert",0,0,"Zoologists know that",2,"none","cb","Disagree",6.20455776256869
"297","17263","T3","oranges",3,"G",5021,1,"expert",1,1,"Zoologists don't know that",2,"none","cb","Disagree",8.5213843960347
"298","17263","T3","oranges",3,"G",5021,1,"expert",1,1,"Zoologists don't know that",2,"none","cb","Disagree",8.5213843960347
"299","17263","T3","vultures",3,"G",1227,1,"expert",1,1,"Zoologists don't know that",2,"none","cb","Disagree",7.11232744471091
"300","17263","T3","vultures",3,"G",1227,1,"expert",1,1,"Zoologists don't know that",2,"none","cb","Disagree",7.11232744471091
"301","17263","T4","parrots",1,"G",704,1,"expert",0,1,"Zoologists know that",2,"none","cb","Agree",6.55677835615804
"302","17263","T4","parrots",1,"G",704,1,"expert",0,1,"Zoologists know that",2,"none","cb","Agree",6.55677835615804
"303","17263","T4","watermellon",1,"G",3898,1,"expert",0,1,"Zoologists know that",2,"none","cb","Agree",8.26821888006751
"304","17263","T4","watermellon",1,"G",3898,1,"expert",0,1,"Zoologists know that",2,"none","cb","Agree",8.26821888006751
"305","17263","T5","cows",6,"G",1433,1,"novice",1,0,"Babies don't know that",2,"none","cb","Disagree",7.26752542782817
"306","17263","T5","cows",6,"G",1433,1,"novice",1,0,"Babies don't know that",2,"none","cb","Disagree",7.26752542782817
"307","17263","T5","trouts",6,"G",1647,1,"novice",1,0,"Babies don't know that",2,"none","cb","Disagree",7.40671073017764
"308","17263","T5","trouts",6,"G",1647,1,"novice",1,0,"Babies don't know that",2,"none","cb","Disagree",7.40671073017764
"309","17263","T6","monkeys",5,"G",4105,1,"novice",1,1,"Babies don't know that",2,"none","cb","Disagree",8.31996102188653
"310","17263","T6","monkeys",5,"G",4105,1,"novice",1,1,"Babies don't know that",2,"none","cb","Disagree",8.31996102188653
"311","17263","T6","tunas",5,"G",5857,1,"novice",1,1,"Babies don't know that",2,"none","cb","Disagree",8.67539280608978
"312","17263","T6","tunas",5,"G",5857,1,"novice",1,1,"Babies don't know that",2,"none","cb","Disagree",8.67539280608978
"313","17263","T7","cobras",7,"G",3191,1,"expert",1,0,"Zoologists don't say that",2,"none","cb","Agree",8.06808962627824
"314","17263","T7","cobras",7,"G",3191,1,"expert",1,0,"Zoologists don't say that",2,"none","cb","Agree",8.06808962627824
"315","17263","T7","ticks",7,"G",1269,1,"expert",1,0,"Zoologists don't say that",2,"none","cb","Agree",7.14598446771439
"316","17263","T7","ticks",7,"G",1269,1,"expert",1,0,"Zoologists don't say that",2,"none","cb","Agree",7.14598446771439
"317","17263","T8","beetles",8,"G",596,1,"novice",0,0,"Babies say that",2,"none","cb","Disagree",6.39024066706535
"318","17263","T8","beetles",8,"G",596,1,"novice",0,0,"Babies say that",2,"none","cb","Disagree",6.39024066706535
"319","17263","T8","tortoises",8,"G",2160,1,"novice",0,0,"Babies say that",2,"none","cb","Disagree",7.67786350067821
"320","17263","T8","tortoises",8,"G",2160,1,"novice",0,0,"Babies say that",2,"none","cb","Disagree",7.67786350067821
"321","17263","T9","bees",9,"G",1686,1,"novice",0,1,"Babies say that",2,"none","cb","Agree",7.4301141385618
"322","17263","T9","bees",9,"G",1686,1,"novice",0,1,"Babies say that",2,"none","cb","Agree",7.4301141385618
"323","17263","T9","pythons",9,"G",4252,1,"novice",0,1,"Babies say that",2,"none","cb","Agree",8.35514473946184
"324","17263","T9","pythons",9,"G",4252,1,"novice",0,1,"Babies say that",2,"none","cb","Agree",8.35514473946184
"325","17266","T1","bees",4,"C",301,1,"expert",1,0,"Zoologists don't know that",1,"none","cb","Disagree",5.70711026474888
"326","17266","T1","bees",4,"C",301,1,"expert",1,0,"Zoologists don't know that",1,"none","cb","Disagree",5.70711026474888
"327","17266","T1","pythons",4,"C",1482,1,"expert",1,0,"Zoologists don't know that",1,"none","cb","Disagree",7.30114780585603
"328","17266","T1","pythons",4,"C",1482,1,"expert",1,0,"Zoologists don't know that",1,"none","cb","Disagree",7.30114780585603
"329","17266","T2","cobras",2,"C",408,1,"expert",0,0,"Zoologists know that",1,"none","cb","Disagree",6.01126717440416
"330","17266","T2","cobras",2,"C",408,1,"expert",0,0,"Zoologists know that",1,"none","cb","Agree",6.01126717440416
"331","17266","T2","ticks",2,"C",2621,1,"expert",0,0,"Zoologists know that",1,"none","cb","Disagree",7.87131120332341
"332","17266","T2","ticks",2,"C",2621,1,"expert",0,0,"Zoologists know that",1,"none","cb","Agree",7.87131120332341
"333","17266","T3","beetles",3,"C",288,1,"expert",1,1,"Zoologists don't know that",1,"none","cb","Disagree",5.66296048013595
"334","17266","T3","beetles",3,"C",288,1,"expert",1,1,"Zoologists don't know that",1,"none","cb","Disagree",5.66296048013595
"335","17266","T3","tortoises",3,"C",109,1,"expert",1,1,"Zoologists don't know that",1,"none","cb","Disagree",4.69134788222914
"336","17266","T3","tortoises",3,"C",109,1,"expert",1,1,"Zoologists don't know that",1,"none","cb","Disagree",4.69134788222914
"337","17266","T4","cows",1,"C",92,1,"expert",0,1,"Zoologists know that",1,"none","cb","Agree",4.52178857704904
"338","17266","T4","cows",1,"C",92,1,"expert",0,1,"Zoologists know that",1,"none","cb","Agree",4.52178857704904
"339","17266","T4","trouts",1,"C",61,1,"expert",0,1,"Zoologists know that",1,"none","cb","Agree",4.11087386417331
"340","17266","T4","trouts",1,"C",61,1,"expert",0,1,"Zoologists know that",1,"none","cb","Agree",4.11087386417331
"341","17266","T5","kiwis",6,"C",184,1,"novice",1,0,"Babies don't know that",1,"none","cb","Disagree",5.21493575760899
"342","17266","T5","kiwis",6,"C",184,1,"novice",1,0,"Babies don't know that",1,"none","cb","Agree",5.21493575760899
"343","17266","T5","pigeons",6,"C",731,1,"novice",1,0,"Babies don't know that",1,"none","cb","Disagree",6.59441345974978
"344","17266","T5","pigeons",6,"C",731,1,"novice",1,0,"Babies don't know that",1,"none","cb","Agree",6.59441345974978
"345","17266","T6","parrots",5,"C",1324,1,"novice",1,1,"Babies don't know that",1,"none","cb","Disagree",7.18841273649695
"346","17266","T6","parrots",5,"C",1324,1,"novice",1,1,"Babies don't know that",1,"none","cb","Agree",7.18841273649695
"347","17266","T6","watermellon",5,"C",375,1,"novice",1,1,"Babies don't know that",1,"none","cb","Disagree",5.92692602597041
"348","17266","T6","watermellon",5,"C",375,1,"novice",1,1,"Babies don't know that",1,"none","cb","Agree",5.92692602597041
"349","17266","T7","oranges",7,"C",2069,1,"expert",1,0,"Zoologists don't say that",1,"none","cb","Disagree",7.63482067774554
"350","17266","T7","oranges",7,"C",2069,1,"expert",1,0,"Zoologists don't say that",1,"none","cb","Disagree",7.63482067774554
"351","17266","T7","vultures",7,"C",395,1,"expert",1,0,"Zoologists don't say that",1,"none","cb","Disagree",5.97888576490112
"352","17266","T7","vultures",7,"C",395,1,"expert",1,0,"Zoologists don't say that",1,"none","cb","Disagree",5.97888576490112
"353","17266","T8","bears",8,"C",1564,1,"novice",0,0,"Babies say that",1,"none","cb","Disagree",7.35500192110526
"354","17266","T8","bears",8,"C",1564,1,"novice",0,0,"Babies say that",1,"none","cb","Disagree",7.35500192110526
"355","17266","T8","salmon",8,"C",216,1,"novice",0,0,"Babies say that",1,"none","cb","Disagree",5.37527840768417
"356","17266","T8","salmon",8,"C",216,1,"novice",0,0,"Babies say that",1,"none","cb","Disagree",5.37527840768417
"357","17266","T9","monkeys",9,"C",946,1,"novice",0,1,"Babies say that",1,"none","cb","Agree",6.85224256905188
"358","17266","T9","monkeys",9,"C",946,1,"novice",0,1,"Babies say that",1,"none","cb","Agree",6.85224256905188
"359","17266","T9","tunas",9,"C",1081,1,"novice",0,1,"Babies say that",1,"none","cb","Agree",6.98564181763921
"360","17266","T9","tunas",9,"C",1081,1,"novice",0,1,"Babies say that",1,"none","cb","Agree",6.98564181763921
"361","17350","T1","kiwis",4,"E",2277,1,"expert",1,0,"Zoologists don't know that",2,"none","cb","Disagree",7.73061406606374
"362","17350","T1","kiwis",4,"E",2277,1,"expert",1,0,"Zoologists don't know that",2,"none","cb","Agree",7.73061406606374
"363","17350","T1","pigeons",4,"E",422,1,"expert",1,0,"Zoologists don't know that",2,"none","cb","Disagree",6.04500531403601
"364","17350","T1","pigeons",4,"E",422,1,"expert",1,0,"Zoologists don't know that",2,"none","cb","Agree",6.04500531403601
"365","17350","T2","bees",2,"E",4694,1,"expert",0,0,"Zoologists know that",2,"none","cb","Disagree",8.45404037641097
"366","17350","T2","bees",2,"E",4694,1,"expert",0,0,"Zoologists know that",2,"none","cb","Agree",8.45404037641097
"367","17350","T2","pythons",2,"E",377,1,"expert",0,0,"Zoologists know that",2,"none","cb","Disagree",5.93224518744801
"368","17350","T2","pythons",2,"E",377,1,"expert",0,0,"Zoologists know that",2,"none","cb","Agree",5.93224518744801
"369","17350","T3","parrots",3,"E",489,1,"expert",1,1,"Zoologists don't know that",2,"none","cb","Disagree",6.19236248947487
"370","17350","T3","parrots",3,"E",489,1,"expert",1,1,"Zoologists don't know that",2,"none","cb","Agree",6.19236248947487
"371","17350","T3","watermellon",3,"E",1976,1,"expert",1,1,"Zoologists don't know that",2,"none","cb","Disagree",7.58882987830781
"372","17350","T3","watermellon",3,"E",1976,1,"expert",1,1,"Zoologists don't know that",2,"none","cb","Agree",7.58882987830781
"373","17350","T4","beetles",1,"E",664,1,"expert",0,1,"Zoologists know that",2,"none","cb","Agree",6.49828214947643
"374","17350","T4","beetles",1,"E",664,1,"expert",0,1,"Zoologists know that",2,"none","cb","Agree",6.49828214947643
"375","17350","T4","tortoises",1,"E",1875,1,"expert",0,1,"Zoologists know that",2,"none","cb","Agree",7.53636393840451
"376","17350","T4","tortoises",1,"E",1875,1,"expert",0,1,"Zoologists know that",2,"none","cb","Agree",7.53636393840451
"377","17350","T5","bears",6,"E",4225,1,"novice",1,0,"Babies don't know that",2,"none","cb","Disagree",8.34877453979127
"378","17350","T5","bears",6,"E",4225,1,"novice",1,0,"Babies don't know that",2,"none","cb","Disagree",8.34877453979127
